Country,Year,HepatitisB,Measles,BMI,Polio,Diphtheria,HIV/AIDS,Alcohol,LifeExpectancy 
Thailand,2001,95.0,7319.0,19.4,97.0,96.0,0.8,5.9,71.2
Thailand,2000,95.0,4074.0,18.7,97.0,97.0,0.8,5.9,71.1
Timor-Leste,2015,76.0,43.0,17.4,75.0,76.0,0.1,0.0,68.3
Timor-Leste,2014,77.0,47.0,17.0,76.0,77.0,0.1,0.0,68.0
Timor-Leste,2013,82.0,4.0,16.6,82.0,82.0,0.1,0.0,67.7
Timor-Leste,2012,83.0,16.0,16.2,83.0,83.0,0.1,0.0,67.4
Timor-Leste,2011,67.0,763.0,15.8,66.0,67.0,0.1,0.5,67.2
Timor-Leste,2010,72.0,50.0,15.5,72.0,72.0,0.1,0.1,66.9
Timor-Leste,2009,72.0,10.0,15.1,78.0,72.0,0.1,0.1,66.6
Timor-Leste,2008,79.0,0.0,14.7,79.0,79.0,0.1,0.1,66.2
Timor-Leste,2007,0.0,0.0,14.2,7.0,7.0,0.1,0.1,65.8
Timor-Leste,2006,0.0,90.0,13.9,62.0,63.0,0.1,0.0,64.9
Timor-Leste,2005,0.0,203.0,13.5,55.0,55.0,0.1,0.4,63.7
Timor-Leste,2004,0.0,41.0,13.2,57.0,57.0,0.1,0.4,62.3
Timor-Leste,2003,0.0,94.0,12.9,55.0,55.0,0.1,0.4,61.0
Timor-Leste,2002,0.0,0.0,12.6,38.0,54.0,0.1,0.5,62.0
Timor-Leste,2001,0.0,0.0,12.3,0.0,0.0,0.1,0.5,59.4
Timor-Leste,2000,0.0,0.0,11.9,0.0,0.0,0.1,0.5,58.7
Togo,2015,88.0,20.0,24.3,88.0,88.0,1.0,0.0,59.9
Togo,2014,87.0,577.0,23.7,85.0,87.0,1.0,0.0,59.7
Togo,2013,84.0,564.0,23.1,84.0,84.0,1.5,0.0,59.4
Togo,2012,84.0,238.0,22.6,84.0,84.0,1.7,0.0,58.9
Togo,2011,85.0,187.0,22.0,85.0,85.0,2.6,1.4,58.3
Togo,2010,83.0,120.0,21.4,83.0,83.0,3.8,1.2,57.4
Togo,2009,78.0,425.0,2.9,78.0,78.0,4.3,1.2,56.7
Togo,2008,24.0,187.0,2.4,8.0,81.0,4.8,1.3,56.2
Togo,2007,0.0,8.0,19.8,72.0,82.0,5.1,1.4,55.9
Togo,2006,0.0,26.0,19.3,85.0,84.0,5.0,1.4,55.7
Togo,2005,0.0,38.0,18.9,8.0,82.0,5.0,1.1,55.0
Togo,2004,0.0,61.0,18.4,71.0,71.0,5.1,1.0,54.9
Togo,2003,0.0,295.0,17.9,72.0,72.0,5.2,1.0,54.7
Togo,2002,0.0,363.0,17.5,58.0,59.0,5.3,1.0,54.7
Togo,2001,0.0,1833.0,17.1,51.0,5.0,5.3,1.0,54.6
Togo,2000,0.0,3578.0,16.6,63.0,64.0,5.1,1.1,54.6
Tonga,2015,78.0,0.0,75.2,8.0,78.0,0.1,0.0,73.5
Tonga,2014,8.0,0.0,74.8,82.0,8.0,0.1,0.0,73.3
Tonga,2013,82.0,0.0,74.3,84.0,82.0,0.1,0.0,73.2
Tonga,2012,77.0,0.0,73.8,79.0,77.0,0.1,0.0,73.0
Tonga,2011,82.0,0.0,73.3,84.0,82.0,0.1,1.0,72.9
Tonga,2010,82.0,0.0,72.7,84.0,82.0,0.1,1.2,72.8
Tonga,2009,84.0,0.0,72.1,86.0,84.0,0.1,1.1,72.5
Tonga,2008,84.0,0.0,71.5,88.0,86.0,0.1,1.1,72.6
Tonga,2007,87.0,0.0,7.8,88.0,87.0,0.1,2.1,72.5
Tonga,2006,89.0,0.0,7.1,89.0,88.0,0.1,1.8,72.4
Tonga,2005,89.0,0.0,69.4,9.0,89.0,0.1,1.6,72.3
Tonga,2004,9.0,0.0,68.6,91.0,9.0,0.1,1.8,72.2
Tonga,2003,85.0,0.0,67.8,91.0,9.0,0.1,1.8,72.0
Tonga,2002,88.0,0.0,67.0,85.0,84.0,0.1,1.5,71.9
Tonga,2001,91.0,4.0,66.2,91.0,89.0,0.1,1.4,71.8
Tonga,2000,93.0,0.0,65.5,91.0,91.0,0.1,1.2,71.6
Trinidad and Tobago,2015,9.0,0.0,47.1,88.0,96.0,0.3,0.0,71.2
Trinidad and Tobago,2014,92.0,0.0,46.0,94.0,92.0,0.3,6.9,71.1
Trinidad and Tobago,2013,92.0,0.0,45.0,94.0,92.0,0.3,6.7,71.0
Trinidad and Tobago,2012,92.0,0.0,44.0,91.0,92.0,0.4,6.7,78.0
Trinidad and Tobago,2011,9.0,0.0,43.0,91.0,9.0,0.4,6.5,76.0
Trinidad and Tobago,2010,9.0,0.0,42.0,91.0,9.0,0.4,6.5,74.0
Trinidad and Tobago,2009,9.0,0.0,41.1,9.0,9.0,0.2,6.4,71.0
Trinidad and Tobago,2008,9.0,0.0,4.2,91.0,9.0,0.3,6.4,69.9
Trinidad and Tobago,2007,89.0,0.0,39.3,9.0,88.0,0.7,6.4,69.7
Trinidad and Tobago,2006,89.0,0.0,38.4,89.0,92.0,0.6,6.4,69.6
Trinidad and Tobago,2005,95.0,0.0,37.6,95.0,95.0,0.5,6.1,69.5
Trinidad and Tobago,2004,94.0,0.0,36.8,94.0,94.0,1.0,5.8,69.4
Trinidad and Tobago,2003,76.0,0.0,36.0,91.0,91.0,0.5,5.5,69.3
Trinidad and Tobago,2002,5.0,0.0,35.2,96.0,96.0,2.0,5.1,69.2
Trinidad and Tobago,2001,0.0,0.0,34.4,91.0,91.0,1.2,4.6,69.1
Trinidad and Tobago,2000,0.0,0.0,33.6,9.0,9.0,0.9,4.7,69.1
Tunisia,2015,98.0,16.0,61.2,98.0,98.0,0.1,0.0,75.3
Tunisia,2014,98.0,15.0,6.2,98.0,98.0,0.1,1.4,75.1
Tunisia,2013,98.0,16.0,59.3,98.0,98.0,0.1,1.3,74.9
Tunisia,2012,97.0,48.0,58.3,97.0,97.0,0.1,1.3,74.9
Tunisia,2011,98.0,11.0,57.4,98.0,98.0,0.1,1.3,74.8
Tunisia,2010,98.0,1.0,56.5,98.0,98.0,0.1,1.3,74.8
Tunisia,2009,99.0,1.0,55.6,99.0,99.0,0.1,1.4,74.7
Tunisia,2008,99.0,2.0,54.7,99.0,99.0,0.1,1.4,74.7
Tunisia,2007,98.0,4.0,53.9,98.0,98.0,0.1,1.2,74.6
Tunisia,2006,99.0,3.0,53.1,99.0,99.0,0.1,1.5,74.4
Tunisia,2005,97.0,15.0,52.2,98.0,98.0,0.1,1.4,74.2
Tunisia,2004,96.0,1.0,51.4,97.0,97.0,0.1,1.4,74.0
Tunisia,2003,92.0,22.0,5.6,95.0,95.0,0.1,1.3,73.7
Tunisia,2002,93.0,98.0,49.7,96.0,96.0,0.1,1.2,73.5
Tunisia,2001,94.0,231.0,48.9,98.0,98.0,0.1,1.2,73.2
Tunisia,2000,94.0,47.0,48.1,97.0,97.0,0.1,1.2,72.9
Turkey,2015,97.0,342.0,66.1,97.0,97.0,0.1,0.0,75.8
Turkey,2014,96.0,565.0,65.3,96.0,96.0,0.1,1.5,75.5
Turkey,2013,97.0,7405.0,64.5,98.0,98.0,0.1,1.4,75.2
Turkey,2012,97.0,349.0,63.7,97.0,97.0,0.1,1.5,74.8
Turkey,2011,96.0,111.0,62.8,97.0,97.0,0.1,1.5,74.5
Turkey,2010,96.0,7.0,61.9,97.0,97.0,0.1,1.5,74.2
Turkey,2009,94.0,4.0,61.1,96.0,96.0,0.1,1.4,73.9
Turkey,2008,92.0,0.0,6.2,96.0,96.0,0.1,1.4,73.5
Turkey,2007,96.0,3.0,59.3,96.0,96.0,0.1,1.3,73.2
Turkey,2006,82.0,34.0,58.5,9.0,9.0,0.1,1.3,72.8
Turkey,2005,85.0,6200.0,57.6,9.0,9.0,0.1,1.3,72.4
Turkey,2004,77.0,8927.0,56.8,85.0,85.0,0.1,1.4,72.0
Turkey,2003,68.0,5844.0,55.9,69.0,68.0,0.1,1.4,71.6
Turkey,2002,72.0,7823.0,55.1,78.0,78.0,0.1,1.5,71.2
Turkey,2001,77.0,30509.0,54.3,88.0,88.0,0.1,1.5,78.0
Turkey,2000,71.0,16244.0,53.5,85.0,85.0,0.1,1.5,74.0
Turkmenistan,2015,99.0,0.0,48.6,99.0,99.0,0.1,0.0,66.3
Turkmenistan,2014,97.0,0.0,47.7,98.0,98.0,0.1,2.9,66.0
Turkmenistan,2013,98.0,0.0,46.7,98.0,98.0,0.1,2.9,65.4
Turkmenistan,2012,98.0,0.0,45.9,98.0,97.0,0.1,2.8,65.6
Turkmenistan,2011,97.0,0.0,45.0,97.0,97.0,0.1,2.6,65.6
Turkmenistan,2010,96.0,0.0,44.2,96.0,96.0,0.1,2.5,65.8
Turkmenistan,2009,97.0,0.0,43.4,97.0,96.0,0.1,2.4,65.6
Turkmenistan,2008,96.0,0.0,42.7,96.0,96.0,0.1,2.4,64.5
Turkmenistan,2007,98.0,59.0,42.0,98.0,98.0,0.1,2.6,64.1
Turkmenistan,2006,98.0,48.0,41.3,98.0,98.0,0.1,2.7,63.7
Turkmenistan,2005,99.0,0.0,4.7,99.0,99.0,0.1,2.9,63.3
Turkmenistan,2004,96.0,1.0,4.0,98.0,97.0,0.1,2.9,63.5
Turkmenistan,2003,97.0,1.0,39.4,66.0,83.0,0.1,2.9,63.4
Turkmenistan,2002,96.0,11.0,38.7,99.0,98.0,0.1,2.3,63.3
Turkmenistan,2001,0.0,9.0,38.1,94.0,95.0,0.1,2.4,64.0
Turkmenistan,2000,0.0,113.0,37.5,98.0,97.0,0.1,2.9,63.8
Tuvalu,2013,9.0,0.0,79.3,9.0,9.0,0.1,0.0,
Uganda,2015,78.0,478.0,18.5,82.0,78.0,3.1,0.0,62.3
Uganda,2014,78.0,314.0,18.1,82.0,78.0,3.2,0.0,61.5
Uganda,2013,78.0,7878.0,17.6,82.0,78.0,4.0,0.0,67.0
Uganda,2012,78.0,2027.0,17.2,82.0,78.0,4.6,0.0,60.0
Uganda,2011,82.0,3312.0,16.7,82.0,82.0,6.8,10.2,59.3
Uganda,2010,8.0,1313.0,16.3,79.0,8.0,8.0,10.0,58.4
Uganda,2009,79.0,1601.0,15.9,78.0,79.0,8.1,9.6,57.5
Uganda,2008,71.0,1319.0,15.6,69.0,71.0,8.2,9.8,56.3
Uganda,2007,73.0,3776.0,15.2,7.0,73.0,8.4,9.7,55.5
Uganda,2006,64.0,5736.0,14.8,62.0,64.0,8.6,9.8,54.9
Uganda,2005,64.0,22.0,14.5,59.0,64.0,8.7,10.1,53.2
Uganda,2004,62.0,141.0,14.2,58.0,62.0,8.9,9.9,51.3
Uganda,2003,44.0,29429.0,13.9,57.0,59.0,9.4,10.2,51.0
Uganda,2002,29.0,49871.0,13.6,57.0,57.0,10.0,10.4,48.8
Uganda,2001,0.0,48543.0,13.3,56.0,55.0,10.8,10.6,47.7
Uganda,2000,0.0,42554.0,13.0,55.0,52.0,11.6,10.5,46.6
Ukraine,2015,22.0,105.0,61.3,51.0,23.0,0.2,0.0,71.3
Ukraine,2014,22.0,0.0,6.7,45.0,23.0,0.2,8.1,78.0
Ukraine,2013,46.0,0.0,6.1,72.0,76.0,0.2,8.4,71.0
Ukraine,2012,46.0,12746.0,59.6,72.0,76.0,0.2,8.4,77.0
Ukraine,2011,21.0,1333.0,59.0,54.0,5.0,0.2,8.5,75.0
Ukraine,2010,48.0,39.0,58.5,57.0,52.0,0.2,8.4,69.8
Ukraine,2009,66.0,0.0,58.0,74.0,71.0,0.3,8.7,69.2
Ukraine,2008,84.0,48.0,57.6,91.0,9.0,0.4,9.5,67.7
Ukraine,2007,92.0,1005.0,57.2,98.0,98.0,0.7,8.9,67.5
Ukraine,2006,96.0,42724.0,56.8,99.0,98.0,0.8,8.0,67.7
Ukraine,2005,97.0,2392.0,56.4,95.0,96.0,0.9,7.3,67.0
Ukraine,2004,98.0,146.0,56.1,99.0,99.0,1.0,6.8,67.4
Ukraine,2003,77.0,411.0,55.7,99.0,97.0,0.9,5.9,67.6
Ukraine,2002,48.0,7587.0,55.4,99.0,99.0,0.9,4.9,67.6
Ukraine,2001,7.0,16970.0,55.1,99.0,99.0,0.8,4.3,67.7
Ukraine,2000,4.0,817.0,54.8,99.0,99.0,0.7,4.5,67.5
Uruguay,2015,95.0,0.0,64.0,95.0,95.0,0.1,0.0,77.0
Uruguay,2014,95.0,0.0,63.4,95.0,95.0,0.1,6.0,76.8
Uruguay,2013,94.0,0.0,62.9,94.0,94.0,0.1,5.8,76.8
Uruguay,2012,95.0,0.0,62.3,95.0,95.0,0.1,5.8,76.5
Uruguay,2011,95.0,0.0,61.8,95.0,95.0,0.1,6.0,77.0
Uruguay,2010,95.0,0.0,61.2,95.0,95.0,0.1,6.2,76.3
Uruguay,2009,95.0,0.0,6.7,95.0,95.0,0.1,6.7,76.6
Uruguay,2008,94.0,0.0,6.1,94.0,94.0,0.1,6.8,76.4
Uruguay,2007,94.0,0.0,59.5,94.0,94.0,0.1,6.7,75.4
Uruguay,2006,95.0,0.0,58.9,95.0,95.0,0.1,6.6,76.2
Uruguay,2005,96.0,0.0,58.3,96.0,96.0,0.1,6.4,75.7
Uruguay,2004,94.0,0.0,57.7,95.0,94.0,0.1,5.7,75.4
Uruguay,2003,91.0,0.0,57.0,91.0,91.0,0.1,5.1,75.4
Uruguay,2002,95.0,0.0,56.3,93.0,95.0,0.1,5.9,75.4
Uruguay,2001,94.0,0.0,55.7,94.0,94.0,0.1,6.5,75.2
Uruguay,2000,92.0,0.0,55.0,92.0,9.0,0.1,6.7,75.1
Uzbekistan,2015,99.0,22.0,44.7,99.0,99.0,0.1,0.0,69.4
Uzbekistan,2014,99.0,8.0,43.9,99.0,99.0,0.1,0.0,69.2
Uzbekistan,2013,99.0,0.0,43.0,99.0,99.0,0.1,0.0,69.1
Uzbekistan,2012,99.0,0.0,42.2,99.0,99.0,0.1,0.0,68.8
Uzbekistan,2011,99.0,476.0,41.4,99.0,99.0,0.1,2.8,68.5
Uzbekistan,2010,99.0,117.0,4.7,99.0,99.0,0.2,2.7,68.3
Uzbekistan,2009,98.0,0.0,4.0,99.0,98.0,0.2,2.6,68.0
Uzbekistan,2008,91.0,2.0,39.3,98.0,98.0,0.3,2.4,67.9
Uzbekistan,2007,99.0,863.0,38.7,98.0,96.0,0.3,2.2,67.8
Uzbekistan,2006,98.0,823.0,38.1,94.0,96.0,0.4,2.0,67.6
Uzbekistan,2005,99.0,737.0,37.5,99.0,99.0,0.3,1.8,67.3
Uzbekistan,2004,99.0,75.0,37.0,99.0,99.0,0.3,1.6,67.8
Uzbekistan,2003,99.0,85.0,36.4,99.0,98.0,0.3,1.5,67.2
Uzbekistan,2002,62.0,25.0,35.9,99.0,99.0,0.2,1.5,67.1
Uzbekistan,2001,0.0,22.0,35.3,99.0,99.0,0.2,1.5,67.4
Uzbekistan,2000,0.0,80.0,34.8,99.0,99.0,0.1,1.6,67.1
Vanuatu,2015,64.0,39.0,53.3,65.0,64.0,0.1,0.0,72.0
Vanuatu,2014,64.0,10.0,52.5,65.0,64.0,0.1,0.0,71.7
Vanuatu,2013,64.0,0.0,51.7,65.0,64.0,0.1,0.0,71.6
Vanuatu,2012,64.0,0.0,5.8,65.0,64.0,0.1,0.0,71.4
Vanuatu,2011,63.0,0.0,49.9,65.0,65.0,0.1,0.9,71.2
Vanuatu,2010,62.0,0.0,49.1,66.0,65.0,0.1,0.9,71.0
Vanuatu,2009,62.0,0.0,48.2,66.0,66.0,0.1,0.8,78.0
Vanuatu,2008,61.0,0.0,47.4,66.0,67.0,0.1,1.2,75.0
Vanuatu,2007,6.0,0.0,46.6,67.0,67.0,0.1,1.0,73.0
Vanuatu,2006,59.0,0.0,45.7,67.0,68.0,0.1,1.0,71.0
Vanuatu,2005,61.0,3.0,44.9,67.0,68.0,0.1,0.9,69.9
Vanuatu,2004,63.0,0.0,44.1,67.0,69.0,0.1,0.9,69.6
Vanuatu,2003,64.0,165.0,43.3,67.0,69.0,0.1,1.2,69.4
Vanuatu,2002,66.0,101.0,42.6,67.0,7.0,0.1,1.2,69.3
Vanuatu,2001,68.0,7.0,41.9,67.0,7.0,0.1,0.9,69.1
Vanuatu,2000,7.0,9.0,41.1,67.0,71.0,0.1,1.2,69.0
Zambia,2015,9.0,9.0,23.4,9.0,9.0,4.1,0.0,61.8
Zambia,2014,86.0,9.0,22.8,78.0,86.0,4.3,0.0,61.1
Zambia,2013,79.0,35.0,22.3,74.0,79.0,4.8,2.4,63.0
Zambia,2012,78.0,896.0,21.7,7.0,78.0,5.6,2.6,59.2
Zambia,2011,81.0,13234.0,21.2,83.0,81.0,6.3,2.6,58.2
Zambia,2010,83.0,15754.0,2.7,8.0,83.0,6.8,2.5,58.0
Zambia,2009,94.0,26.0,2.2,93.0,94.0,9.1,2.3,57.4
Zambia,2008,87.0,140.0,19.7,9.0,87.0,11.9,2.1,55.7
Zambia,2007,8.0,535.0,19.2,77.0,8.0,13.6,2.1,52.6
Zambia,2006,81.0,459.0,18.8,83.0,81.0,15.9,2.3,58.0
Zambia,2005,82.0,45.0,18.4,84.0,82.0,17.0,2.3,49.3
Zambia,2004,0.0,35.0,18.0,84.0,83.0,17.6,2.5,47.9
Zambia,2003,0.0,881.0,17.6,85.0,83.0,18.2,2.3,46.4
Zambia,2002,0.0,25036.0,17.3,85.0,84.0,18.4,2.4,45.5
Zambia,2001,0.0,16997.0,17.1,86.0,85.0,18.6,2.6,44.6
Zambia,2000,0.0,30930.0,16.8,85.0,85.0,18.7,2.6,43.8
Zimbabwe,2015,87.0,0.0,31.8,88.0,87.0,6.2,0.0,67.0
Zimbabwe,2014,91.0,0.0,31.3,92.0,91.0,6.3,6.5,59.2
Zimbabwe,2013,95.0,0.0,3.8,95.0,95.0,6.8,6.4,58.0
Zimbabwe,2012,97.0,0.0,3.3,95.0,95.0,8.8,6.1,56.6
Zimbabwe,2011,94.0,0.0,29.9,93.0,93.0,13.3,6.0,54.9
Zimbabwe,2010,9.0,9696.0,29.4,89.0,89.0,15.7,5.2,52.4
Zimbabwe,2009,73.0,853.0,29.0,69.0,73.0,18.1,4.6,50.0
Zimbabwe,2008,75.0,0.0,28.6,75.0,75.0,20.5,3.6,48.2
Zimbabwe,2007,72.0,242.0,28.2,73.0,73.0,23.7,3.9,46.6
Zimbabwe,2006,68.0,212.0,27.9,71.0,7.0,26.8,4.6,45.4
Zimbabwe,2005,65.0,420.0,27.5,69.0,68.0,30.3,4.1,44.6
Zimbabwe,2004,68.0,31.0,27.1,67.0,65.0,33.6,4.4,44.3
Zimbabwe,2003,7.0,998.0,26.7,7.0,68.0,36.7,4.1,44.5
Zimbabwe,2002,73.0,304.0,26.3,73.0,71.0,39.8,4.4,44.8
Zimbabwe,2001,76.0,529.0,25.9,76.0,75.0,42.1,1.7,45.3
Zimbabwe,2000,79.0,1483.0,25.5,78.0,78.0,43.5,1.7,46.0
